OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	C/0_mean	LH + LB/112_mean	C/30_mean	LH/112_mean	LB/30_mean	LB/112_mean	C/112_mean	taxonomy
AM901762	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	16.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GQ518967	5.66666666667	0.579164193137	0.699679928926	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN397265	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU806756	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
AM901904	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_sp.
AB505424	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_CLF_S
FM177664	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
HQ212266	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedectomycorrhizal_fungus
GQ524068	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aurantiaca
JN207309	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_sp_P9E7
GU461431	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Edenia; s__Edenia_gomezpompae
JN396015	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU262660	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_radicum
FJ553294	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ124428	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF300399	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ421063	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
HM069443	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__unidentified; s__unculturedMortierella
EU035406	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_chaetospira
FJ824809	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	16.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Nomuraea; s__Nomuraea_rileyi
GQ513309	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU174400	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
GU721208	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF497142	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU552146	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Pestalotiopsis; s__Pestalotiopsis_vismiae
EU489902	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
EU490021	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_sp_LL_X4
HQ599584	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Incertae_sedis; g__Strelitziana; s__Strelitziana_albiziae
FJ759549	5.66666666667	0.579164193137	0.699679928926	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
AY309017	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
GQ515819	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN396340	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU065505	5.66666666667	0.579164193137	0.699679928926	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__unidentified; s__unculturedCladosporium
JN906028	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF945003	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AF081468	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Stachybotrys; s__Stachybotrys_chlorohalonata
HE794041	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unculturedGlomus
HM488536	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte
FJ761439	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU797142	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_sp_SS_R3
GU721341	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ182440	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unculturedfungus
GQ521978	5.66666666667	0.579164193137	0.699679928926	1.0	6.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905164	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM177679	5.66666666667	0.579164193137	0.699679928926	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
AJ875383	5.66666666667	0.579164193137	0.699679928926	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM239927	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	10.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JN563705	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM178228	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN904595	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ215859	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN904399	5.66666666667	0.579164193137	0.699679928926	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EF016380	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_minutissima
AJ875349	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ511317	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ211842	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	7.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Meliniomyces; s__Meliniomyces_variabilis
FJ761694	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM999669	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AB488490	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_sp_NH1238
JF945128	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EF521229	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	39.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU673085	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	9.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Stereaceae; g__Stereum; s__Stereum_sanguinolentum
HM162129	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JQ312175	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__Polyporales_sp_4_SR_2012
JN397076	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905285	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
EU828349	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedDothideomycetes
AM901707	5.66666666667	0.579164193137	0.699679928926	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HQ631061	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Curvularia; s__Curvularia_sp_TMS_2011
GQ508832	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU566260	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	32.3333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Truncatella; s__Truncatella_angustata
GU566267	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_G4
AM901960	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GQ524238	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__Mycosphaerella_valgourgensis
GU721975	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cladosporium; s__Cladosporium_sp_MU_c19_50FSSIno2
AM902032	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ762509	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906878	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ513407	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	4.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ521701	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM746201	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Incertae_sedis; g__Capnobotryella; s__Capnobotryella_sp_MA_3619
GQ852739	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Dissoconium; s__Dissoconium_dekkeri
JN905528	5.66666666667	0.579164193137	0.699679928926	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ758802	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	6.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU673088	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__agaricomycete_sp_7406
AM901741	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
AM260879	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901883	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
AM384981	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unculturedGlomus
HQ631053	5.66666666667	0.579164193137	0.699679928926	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Stilbella; s__Stilbella_sp_1_TMS_2011
GU931726	5.66666666667	0.579164193137	0.699679928926	1.0	3.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ125174	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	14.3333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF300464	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	4.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte
FJ762463	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631024	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	10.3333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_1_TMS_2011
HM037656	5.66666666667	0.579164193137	0.699679928926	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
FJ524314	5.66666666667	0.579164193137	0.699679928926	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
FN562031	5.66666666667	0.579164193137	0.699679928926	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Bionectria; s__Bionectria_ochroleuca
FJ757601	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_HNY26_2B
JF266706	5.66666666667	0.579164193137	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_citrinum
JN906742	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AB293968	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_janthinellum
JN905962	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ496625	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Stagonospora; s__Stagonospora_sp_4/99_1
JN904343	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN396222	5.66666666667	0.579164193137	0.699679928926	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Sistotremataceae; g__Sistotrema; s__Sistotrema_brinkmannii
JN906002	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aurantiaca
HQ631019	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__unidentified; f__unidentified; g__unidentified; s__Microbotryomycetes_sp_TMS_2011
AM901694	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_sp_BF83
GU174381	5.66666666667	0.579164193137	0.699679928926	1.0	0.0	0.0	6.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Paecilomyces; s__Paecilomyces_carneus
