OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C/0_mean	S2-3H-LATE/56_mean	C-3H-LATE/56_mean	S2-NS/56_mean	S2-3H/56_mean	C-NS/56_mean	taxonomy
EU707856	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	5.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__Mycosphaerella_valgourgensis
FJ758966	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ761439	5.66666666667	0.340016091922	0.474140086659	1.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ246154	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	3.33333333333	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Plectosphaerellaceae; g__Plectosphaerella; s__Plectosphaerella_cucumerina
HQ631056	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	28.3333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__unidentified; s__Tremellaceae_sp_TMS_2011
EU826923	5.66666666667	0.340016091922	0.474140086659	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
JF734756	5.66666666667	0.340016091922	0.474140086659	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ759677	5.66666666667	0.340016091922	0.474140086659	1.0	3.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN394753	5.66666666667	0.340016091922	0.474140086659	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU078631	5.66666666667	0.340016091922	0.474140086659	1.0	5.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906266	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	12.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ213517	5.66666666667	0.340016091922	0.474140086659	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU34	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	3.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Ganoderma; s__Ganoderma_lucidum
New.CleanUp.ReferenceOTU68	5.66666666667	0.340016091922	0.474140086659	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Stagonospora; s__Stagonospora_sp_VegaE2_84
New.CleanUp.ReferenceOTU84	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU89	5.66666666667	0.340016091922	0.474140086659	1.0	37.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU90	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodosporidium; s__Rhodosporidium_fluviale
New.CleanUp.ReferenceOTU101	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU106	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	10.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU139	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	4.66666666667	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Pluteaceae; g__Pluteus; s__Pluteus_longistriatus
New.CleanUp.ReferenceOTU168	5.66666666667	0.340016091922	0.474140086659	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus; s__Coprinellus_heptemerus
New.CleanUp.ReferenceOTU182	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae; g__Occultifur; s__Occultifur_sp_TMS_2011
New.CleanUp.ReferenceOTU220	5.66666666667	0.340016091922	0.474140086659	1.0	61.3333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU239	5.66666666667	0.340016091922	0.474140086659	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU256	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU257	5.66666666667	0.340016091922	0.474140086659	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU270	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Pestalotiopsis; s__Pestalotiopsis_vismiae
New.CleanUp.ReferenceOTU276	5.66666666667	0.340016091922	0.474140086659	1.0	6.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU322	5.66666666667	0.340016091922	0.474140086659	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU329	5.66666666667	0.340016091922	0.474140086659	1.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Venturiaceae; g__Fusicladium; s__Fusicladium_peltigericola
New.CleanUp.ReferenceOTU383	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	No blast hit
New.CleanUp.ReferenceOTU411	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	8.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Galactomyces; s__Galactomyces_geotrichum
New.CleanUp.ReferenceOTU415	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU460	5.66666666667	0.340016091922	0.474140086659	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Geastraceae; g__Geastrum; s__Geastrum_sp_NC_8353
New.CleanUp.ReferenceOTU467	5.66666666667	0.340016091922	0.474140086659	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU491	5.66666666667	0.340016091922	0.474140086659	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aff_marina_IMUFRJ_52025
New.CleanUp.ReferenceOTU495	5.66666666667	0.340016091922	0.474140086659	1.0	5.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU511	5.66666666667	0.340016091922	0.474140086659	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Perenniporia; s__Perenniporia_corticola
New.CleanUp.ReferenceOTU534	5.66666666667	0.340016091922	0.474140086659	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedDothideomycetes
New.CleanUp.ReferenceOTU536	5.66666666667	0.340016091922	0.474140086659	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU561	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	6.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
New.CleanUp.ReferenceOTU579	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU680	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	13.6666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU750	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.CleanUp.ReferenceOTU775	5.66666666667	0.340016091922	0.474140086659	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU777	5.66666666667	0.340016091922	0.474140086659	1.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_glutinis
New.CleanUp.ReferenceOTU787	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
New.CleanUp.ReferenceOTU851	5.66666666667	0.340016091922	0.474140086659	1.0	10.6666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Pluteaceae; g__Volvariella; s__Volvariella_terrea
New.CleanUp.ReferenceOTU854	5.66666666667	0.340016091922	0.474140086659	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU857	5.66666666667	0.340016091922	0.474140086659	1.0	16.3333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_sp_GMG_PPb1
New.CleanUp.ReferenceOTU876	5.66666666667	0.340016091922	0.474140086659	1.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU909	5.66666666667	0.340016091922	0.474140086659	1.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Wickerhamomyces; s__Wickerhamomyces_edaphicus
New.CleanUp.ReferenceOTU942	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	0.0	0.0	6.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Clavispora; s__Clavispora_lusitaniae
New.CleanUp.ReferenceOTU945	5.66666666667	0.340016091922	0.474140086659	1.0	0.0	0.0	0.0	11.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora; s__Podospora_comata
New.CleanUp.ReferenceOTU1006	5.66666666667	0.340016091922	0.474140086659	1.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__sordariomycete_sp_7652
HM162228	5.57216230098	0.350097890881	0.486515344914	1.0	0.666666666667	1.5	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU323	5.54991319444	0.352503755514	0.488175304027	1.0	0.666666666667	0.0	0.25	1.66666666667	0.0	1.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU166	5.52574955908	0.355130609357	0.490128888942	1.0	1.0	0.0	0.25	0.333333333333	1.0	0.333333333333	No blast hit
AM901903	5.11601731602	0.401886113462	0.513877093796	1.0	1.33333333333	0.0	0.0	5.33333333333	35.3333333333	15.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
JF715197	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	0.0	0.333333333333	1.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
FJ762225	4.9298245614	0.424504457695	0.513877093796	1.0	2.66666666667	0.0	0.0	0.0	0.333333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN712487	4.9298245614	0.424504457695	0.513877093796	1.0	0.666666666667	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Dothioraceae; g__Aureobasidium; s__Aureobasidium_pullulans_var_melanigenum
GQ519061	4.9298245614	0.424504457695	0.513877093796	1.0	4.33333333333	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU552146	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	30.3333333333	0.0	12.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Pestalotiopsis; s__Pestalotiopsis_vismiae
JQ247374	4.9298245614	0.424504457695	0.513877093796	1.0	5.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
FJ761588	4.9298245614	0.424504457695	0.513877093796	1.0	0.666666666667	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ439590	4.9298245614	0.424504457695	0.513877093796	1.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_sp_GMG_PPb1
GQ518230	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	3.0	0.0	8.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU065532	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	9.33333333333	0.0	1.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ518967	4.9298245614	0.424504457695	0.513877093796	1.0	1.0	0.0	0.0	0.0	4.66666666667	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EF451801	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	7.0	0.0	7.33333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Pestalotiopsis; s__Pestalotiopsis_vismiae
FN548157	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	0.333333333333	1.66666666667	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_MU_2009_4
FJ758802	4.9298245614	0.424504457695	0.513877093796	1.0	0.333333333333	0.0	0.0	0.0	5.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ000318	4.9298245614	0.424504457695	0.513877093796	1.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_tephrensis
GU056017	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	2.0	0.0	1.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Pestalotiopsis; s__Pestalotiopsis_vismiae
HQ631032	4.9298245614	0.424504457695	0.513877093796	1.0	0.666666666667	0.0	0.0	0.0	0.0	7.33333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_2_TMS_2011
GU056004	4.9298245614	0.424504457695	0.513877093796	1.0	2.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unculturedHypocreales
New.ReferenceOTU12	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	7.66666666667	0.0	3.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Clavispora; s__Clavispora_lusitaniae
New.CleanUp.ReferenceOTU165	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.666666666667	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU315	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	0.0	0.333333333333	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU346	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	0.0	2.0	7.66666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Metschnikowia; s__Metschnikowia_pulcherrima
New.CleanUp.ReferenceOTU352	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	0.666666666667	0.0	0.333333333333	No blast hit
New.CleanUp.ReferenceOTU430	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	1.0	0.0	1.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU443	4.9298245614	0.424504457695	0.513877093796	1.0	6.33333333333	0.0	0.0	14.6666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Cephalothecaceae; g__Phialemonium; s__Phialemonium_curvatum
New.CleanUp.ReferenceOTU469	4.9298245614	0.424504457695	0.513877093796	1.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU498	4.9298245614	0.424504457695	0.513877093796	1.0	4.0	0.0	0.0	0.0	0.0	2.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_herquei
New.CleanUp.ReferenceOTU596	4.9298245614	0.424504457695	0.513877093796	1.0	4.0	0.0	0.0	0.0	0.0	2.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU733	4.9298245614	0.424504457695	0.513877093796	1.0	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
New.CleanUp.ReferenceOTU902	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	0.666666666667	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU939	4.9298245614	0.424504457695	0.513877093796	1.0	0.0	0.0	0.0	1.0	0.666666666667	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HM754427	4.92592592593	0.424987090101	0.513877093796	1.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ525954	4.92592592593	0.424987090101	0.513877093796	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
FJ763051	4.92592592593	0.424987090101	0.513877093796	1.0	0.0	0.0	0.0	0.333333333333	0.0	0.333333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Dioszegia; s__Dioszegia_sp_TY_217
FJ213534	4.92592592593	0.424987090101	0.513877093796	1.0	2.33333333333	0.0	0.0	0.0	2.33333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM177675	4.92592592593	0.424987090101	0.513877093796	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU163	4.92592592593	0.424987090101	0.513877093796	1.0	0.333333333333	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_tropicalis
New.CleanUp.ReferenceOTU196	4.92592592593	0.424987090101	0.513877093796	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU611	4.92592592593	0.424987090101	0.513877093796	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Bullera; s__Bullera_sp_TMS_2011
New.CleanUp.ReferenceOTU679	4.92592592593	0.424987090101	0.513877093796	1.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU272	4.91861471861	0.425893174511	0.513877093796	1.0	0.0	0.0	0.25	5.33333333333	4.33333333333	4.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU5	4.75570570571	0.446415669692	0.537031387719	1.0	3.66666666667	1.25	0.75	31.3333333333	62.0	161.333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.ReferenceOTU7	4.43215369757	0.489012034316	0.576600594779	1.0	0.666666666667	2.0	1.75	45.6666666667	18.6666666667	40.6666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Hannaella; s__Hannaella_kunmingensis
FJ624272	4.13815789474	0.529701073506	0.576600594779	1.0	8.0	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae_sedis; g__Phoma; s__Phoma_sp_MA_4621
AM901759	4.13815789474	0.529701073506	0.576600594779	1.0	2.66666666667	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_slooffiae
JN905052	4.13815789474	0.529701073506	0.576600594779	1.0	8.66666666667	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ508855	4.13815789474	0.529701073506	0.576600594779	1.0	17.3333333333	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AY301025	4.13815789474	0.529701073506	0.576600594779	1.0	0.0	0.75	0.0	0.0	0.0	17.6666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_victoriae
AB214655	4.13815789474	0.529701073506	0.576600594779	1.0	0.0	0.0	0.5	0.0	2.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae_sedis; g__Gloeotinia; s__Gloeotinia_temulenta
New.CleanUp.ReferenceOTU212	4.13815789474	0.529701073506	0.576600594779	1.0	20.0	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
