# Constructed from biom file
#OTU ID	C/0	C/92	LB/10	LB/30	LB/92	LH + LB/10	LH + LB/30	LH + LB/92	LH/10	LH/30	LH/92
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis	5.47486645236e-05	0.0	0.0	0.0	0.00796231575748	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000967821308473
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00635371955054
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.000398883127244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales	0.00739106971069	1.44160768089e-05	0.0269390412631	0.00971394586778	0.0	0.00438858728147	0.0	0.0	0.00336302556334	0.00508069336521	5.46791699702e-06
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.0	0.00184525783153	0.0	0.0	0.0	0.0	0.0	0.00903815368196	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified	0.0	0.0	0.0	0.0	0.0	0.000860976251405	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified	0.262066214599	0.0146611501146	0.0776837307724	0.079355824286	0.0025528035253	0.0664506254036	0.0647221947113	0.0655016008538	0.0939327829761	0.00157343272037	0.0151953413347
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.000484916742924	0.0128447244367	0.0469195084235	0.0228913274171	0.0183558729676	0.0154377825078	0.0191393483213	0.0236459445037	0.0246935950308	0.051940860026	0.0466522678186
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales	0.0	0.00788559401444	0.0103768210304	0.000384826186839	0.0	0.0014469184225	0.0	0.0	0.0	0.0123764987166	0.012931623698
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales	0.000555307883026	0.0	0.0	0.00651872237706	0.0	0.0033243249707	0.0	0.00637006403415	0.00112342448775	0.0	0.000185909177899
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.0	0.0	0.00451696915439	0.00453628444486	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales	0.0	0.00229215621261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales	0.000445810553978	0.0177894387821	0.0583950516806	0.00759157114037	0.0	0.00160237246789	2.47598296524e-05	0.0	0.00328329866421	0.0143103266411	0.0200727232961
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Incertae_sedis	0.0	0.0	0.0	0.000816297972083	0.0	0.0	0.0	0.00210112059765	0.0	0.00152948208572	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	0.0035117357673	0.132483745873	0.00927809880361	0.019940993318	0.0386871296156	0.0316767512496	0.0503119738536	0.00973852721451	0.00901638750172	0.034756161879	0.0735434836099
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales	0.001001118437	0.0126573154382	0.0142020021161	0.00869940410248	0.0546725421668	0.0196230837299	0.00126275131227	0.0267809498399	0.0176848758072	0.0200151190183	0.00925171555896
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.0	0.0	0.0	0.0	0.0101200425467	0.00272642479612	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales	0.00244804742799	0.0350166505687	0.0390656791731	0.0294683567922	0.0872815681507	0.0373807189152	0.0448400515004	0.0539287620064	0.0410883446521	0.0593948876622	0.0650190010116
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified	0.000156424755782	1.44160768089e-05	0.00480182306503	0.000851282170886	0.00309983285215	0.0119101714778	0.00042091710409	0.00820437566702	0.00689275282487	0.015198129461	0.00209421220986
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales	0.000312849511564	0.0	0.0	0.0010028803657	0.000881325026592	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales	0.000938548534691	0.0	0.0	0.0	0.0166843944689	0.0	0.0	0.0	0.00890766900291	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Incertae_sedis	0.0004301680784	0.00371934781669	0.0	0.00115447856052	0.0	0.00105230430727	0.030058433198	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Incertae_sedis;o__Malasseziales	0.000547486645236	0.00856314962446	0.00785382925043	0.003918230266	0.000395076736058	0.00639753186808	0.0265425373873	0.00883804695838	0.00726964362076	0.00715516332056	0.0116138557017
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales	0.00334748977373	0.0	0.0	0.00430305645284	0.0	0.0	0.0297860750718	0.0	0.00377615585884	0.00455328574945	0.0
k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales	0.000179888469149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales	0.0004301680784	0.0	0.0	0.0	0.0	0.0	0.0	0.00393543223052	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.00132178918636	0.0	0.00659233336046	0.0088626636969	0.0501139644431	0.0255901274723	0.0	0.0149746531483	7.247899921e-06	0.00366548292957	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales	0.0	0.00148485591131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales	0.0188726467851	0.0	0.00109872222674	0.00313691649272	0.0	0.000227202066343	0.0	0.0	7.247899921e-06	0.00192503779755	0.00528747573612
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__unidentified	0.000398883127244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified	0.0107385594844	0.0199374342266	0.0477740701554	0.0571758422446	0.150919313174	0.0533924855906	0.181761909478	0.185999199573	0.131382681868	0.108733870117	0.201306832162
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales	0.0	0.0	0.0235614877513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales	0.0	0.0	0.0	0.00121278555852	0.0	0.00182957453424	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified	0.0	0.0	0.0	0.000209905192821	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales	0.0	0.0	4.06934158053e-05	0.0	0.0	0.00744983617535	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mucorales	0.000125139804625	0.0	0.0	0.000513101582452	0.0	0.0	0.000173318807567	0.0	8.6974799052e-05	0.0	0.0
k__Fungi;p__unidentified;c__unidentified;o__unidentified	0.207348835027	0.609828881168	0.291568324245	0.37749116649	0.312232183559	0.324205390668	0.432975141131	0.439234258271	0.37981894746	0.417451918006	0.410700713563
