OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	LH/30_mean	LH/10_mean	LB/10_mean	C/0_mean	LH + LB/92_mean	C/92_mean	LB/30_mean	LH + LB/10_mean	LB/92_mean	LH/92_mean	taxonomy
New.CleanUp.ReferenceOTU215	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Meira; s__Meira_geulakonigii
New.CleanUp.ReferenceOTU217	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU222	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU224	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Entylomatales; f__unidentified; g__unidentified; s__Tilletiopsis_washingtonensis
New.CleanUp.ReferenceOTU233	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU239	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Lactarius; s__Lactarius_necator
New.CleanUp.ReferenceOTU247	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_sp_mh30375
New.CleanUp.ReferenceOTU250	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
New.CleanUp.ReferenceOTU257	7.0	0.72544495331	0.802267042228	1.0	0.0	25.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU259	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unculturedfungus
New.CleanUp.ReferenceOTU260	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6666666667	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Paxillaceae; g__Paxillus; s__Paxillus_involutus
New.CleanUp.ReferenceOTU261	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	4.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_adametzioides
New.CleanUp.ReferenceOTU278	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_sp_CBS_10854
New.CleanUp.ReferenceOTU282	7.0	0.72544495331	0.802267042228	1.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU293	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Chalara; s__Chalara_pseudoaffinis
New.CleanUp.ReferenceOTU294	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__zygomycete_sp_WD11b
New.CleanUp.ReferenceOTU295	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Pezizella; s__Pezizella_discreta
New.CleanUp.ReferenceOTU298	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU300	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU304	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	29.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU306	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU312	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU313	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.6666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Marasmiaceae; g__Marasmius; s__Marasmius_oreades
New.CleanUp.ReferenceOTU319	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU320	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	25.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_finlayi
New.CleanUp.ReferenceOTU325	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	6.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unculturedfungus
New.CleanUp.ReferenceOTU327	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_F46
New.CleanUp.ReferenceOTU329	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_bulderi
New.CleanUp.ReferenceOTU331	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU335	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU355	7.0	0.72544495331	0.802267042228	1.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
New.CleanUp.ReferenceOTU360	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU361	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__Hypocreales_sp_s011
New.CleanUp.ReferenceOTU366	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6666666667	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__unidentified; s__unculturedHerpotrichiellaceae
New.CleanUp.ReferenceOTU369	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	26.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU370	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__agaricomycete_sp_7406
New.CleanUp.ReferenceOTU377	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.3333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Hirsutella; s__Hirsutella_minnesotensis
New.CleanUp.ReferenceOTU382	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.6666666667	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU388	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cladosporium; s__Cladosporium_sp_MU_c19_50FSSIno2
New.CleanUp.ReferenceOTU398	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU399	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_sublilacina
New.CleanUp.ReferenceOTU401	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_chaetospira
New.CleanUp.ReferenceOTU403	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	9.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp_CN_Cre_Bo1_1
New.CleanUp.ReferenceOTU404	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU406	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
New.CleanUp.ReferenceOTU414	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__zygomycete_sp_olrim272
New.CleanUp.ReferenceOTU424	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU428	7.0	0.72544495331	0.802267042228	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Holwaya; s__Holwaya_mucida
New.CleanUp.ReferenceOTU430	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU433	7.0	0.72544495331	0.802267042228	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Inocybe; s__Inocybe_lacera_var_lacera
New.CleanUp.ReferenceOTU434	7.0	0.72544495331	0.802267042228	1.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Rickenella; s__Rickenella_mellea
New.CleanUp.ReferenceOTU439	7.0	0.72544495331	0.802267042228	1.0	0.0	112.666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__zygomycete_sp_olrim272
New.CleanUp.ReferenceOTU440	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Steccherinaceae; g__Irpex; s__Irpex_sp_HZ_13
New.CleanUp.ReferenceOTU442	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	43.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_BEA_2010
New.CleanUp.ReferenceOTU444	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	9.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Phlebia; s__Phlebia_georgica
New.CleanUp.ReferenceOTU464	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU481	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	14.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU487	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	12.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU491	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_sublilacina
New.CleanUp.ReferenceOTU499	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Gyroporaceae; g__Gyroporus; s__Gyroporus_subalbellus
New.CleanUp.ReferenceOTU508	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Fellomyces; s__Fellomyces_polyborus
New.CleanUp.ReferenceOTU513	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Hyphodermataceae; g__Hyphoderma; s__Hyphoderma_setigerum
New.CleanUp.ReferenceOTU515	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU518	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.3333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU521	7.0	0.72544495331	0.802267042228	1.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unculturedfungus
New.CleanUp.ReferenceOTU523	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU525	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU528	7.0	0.72544495331	0.802267042228	1.0	0.0	66.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__unidentified; s__unculturedHerpotrichiellaceae
New.CleanUp.ReferenceOTU530	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__Sordariomycetes_sp_SCSAAF0025
New.CleanUp.ReferenceOTU531	7.0	0.72544495331	0.802267042228	1.0	0.0	12.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Trichaptum; s__Trichaptum_biforme
New.CleanUp.ReferenceOTU532	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.6666666667	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU541	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU550	7.0	0.72544495331	0.802267042228	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp_H09
New.CleanUp.ReferenceOTU554	7.0	0.72544495331	0.802267042228	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aurantiaca
New.CleanUp.ReferenceOTU559	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU561	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedbasidiomycete_yeast
New.CleanUp.ReferenceOTU564	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU565	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	49.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_sp_ATT135
New.CleanUp.ReferenceOTU566	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	91.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU570	7.0	0.72544495331	0.802267042228	1.0	0.0	162.666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU573	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU574	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Schizoporaceae; g__Hyphodontia; s__Hyphodontia_barba_jovis
New.CleanUp.ReferenceOTU575	7.0	0.72544495331	0.802267042228	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU577	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU581	7.0	0.72544495331	0.802267042228	1.0	0.0	141.666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU587	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU593	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.6666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Geoglossaceae; g__Microglossum; s__Microglossum_viride
New.CleanUp.ReferenceOTU594	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU596	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_OY34007
New.CleanUp.ReferenceOTU598	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_UFMGCB_536
New.CleanUp.ReferenceOTU601	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU613	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6666666667	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
New.CleanUp.ReferenceOTU623	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
