"OTU" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "Rank7" "Rank5" "Rank6" "Rank1" "Rank2" "Rank3" "Rank4"
"New.ReferenceOTU12" 570.71383096281 -10.2427793926783 0.909093100996566 -11.2670301660522 1.90900705381795e-29 7.09959723314896e-27 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" NA NA NA NA NA NA NA NA
"New.ReferenceOTU72" 396.279300331885 -9.78641758876576 1.02914509501017 -9.50926903914266 1.92006929482276e-21 5.49287515957374e-19 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Leuconostocaceae" "Leuconostoc" NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU10224" 7.87504083613702 -4.11623345127577 1.11176506972348 -3.70243099317696 0.000213543453553149 0.00853944197595874 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Leuconostocaceae" "Leuconostoc" NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU5582" 26.0663861147686 -7.20907855840006 1.13796860245614 -6.3350417075131 2.37277079674266e-10 2.84655954615675e-08 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Leuconostocaceae" "Leuconostoc" NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU2816" 11.5258390251807 -6.06625504674048 1.16824281274019 -5.19263202870615 2.073417330521e-07 1.51196844160934e-05 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Leuconostocaceae" "Leuconostoc" NA NA NA NA NA NA NA NA
"New.ReferenceOTU54" 19.6097349286727 -6.79256624191316 1.12672711109038 -6.02858152169582 1.65404959738264e-09 1.58995041687871e-07 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Leuconostocaceae" "Leuconostoc" NA NA NA NA NA NA NA NA
"New.ReferenceOTU22" 63.2338424138339 -7.44047375943127 0.976901141783304 -7.61640399544308 2.60840430840884e-14 4.61935982046308e-12 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Leuconostocaceae" "Leuconostoc" NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU999" 9.43091044153372 -5.37125427550717 1.21015762402903 -4.4384749299223 9.05985346066076e-06 0.000481337071717105 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Leuconostocaceae" "Leuconostoc" NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU4870" 6.37089682365587 -5.26243990682876 1.22098128635135 -4.31000865095522 1.63248159786872e-05 0.000831671104448461 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" NA NA NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU11466" 6.91824172019835 -4.2737594821543 1.27397716831211 -3.35465939928624 0.000794627575268063 0.027618878060018 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" NA NA NA NA NA NA NA NA
"New.ReferenceOTU31" 11.4354258930395 -4.45041043037099 1.23142654779603 -3.61402833026152 0.00030147609848832 0.0114407103089598 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" NA NA NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU3085" 22.4774613423046 -5.12440233911025 1.12102521881226 -4.57117489697478 4.84997272559355e-06 0.000265250714212976 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA NA NA NA NA NA NA NA NA
"New.CleanUp.ReferenceOTU5054" 9.24170823788618 -4.5656433060227 1.23575507842572 -3.6946182829684 0.000220217363215786 0.00862093025052112 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA NA NA NA NA NA NA NA NA
"New.ReferenceOTU43" 15.5461838687655 -5.52667055265088 1.12192052401178 -4.92608026537257 8.38955462238938e-07 5.47381642818704e-05 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Serratia" "marcescens" NA NA NA NA NA NA NA
"4380976" 23.848414636682 -5.42186828313544 1.11199931059417 -4.87578385299393 1.0837722883159e-06 6.71758190041138e-05 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" NA NA NA NA NA NA NA NA NA
"613189" 170.342617116957 -6.93546487990901 0.93165189945038 -7.44426634454406 9.74846457399967e-14 1.51060582294603e-11 "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" NA NA NA NA NA NA NA NA NA NA
