	sequences per sample	iteration	425	426	437	430	1020	757	1138	1034	447	1016	1033	1017	1031	759	1154	1019	1145	758	1018	1156	1139	760	1140	1035	1032	451	427	836	424	837	839	844	831	457	1155	1162	1157	761	1040	1142	1153
alpha_rarefaction_6007_6.txt	6007	6	87.8333333333	117.647058824	28.0	67.3333333333	18.75	19.0	32.0	28.3333333333	50.0	19.0	37.25	31.0	44.0	20.5	24.0	22.25	40.2	30.0	21.75	34.0	34.0	26.0	16.0	35.25	24.5	43.0	71.0	44.6153846154	112.625	33.4285714286	73.5454545455	72.4285714286	82.1	15.0	26.0	24.0	18.5	13.2	10.25	15.5	15.5
alpha_rarefaction_6007_7.txt	6007	7	84.9090909091	129.833333333	26.0	43.5	18.0	36.25	104.0	45.0	31.5	17.75	50.0	26.0	23.0	42.5	20.0	47.5	27.2	30.0	33.0	64.0	24.5	28.5	25.0	30.5	24.5	56.0	89.3	69.0	102.272727273	40.1111111111	67.3333333333	66.0	69.0	9.0	24.5	14.5	13.0	28.0	12.0	24.5	24.5
alpha_rarefaction_6007_8.txt	6007	8	81.0666666667	120.555555556	35.5	58.5	26.5	50.5	33.0	25.0	22.0	16.5	30.0	43.0	26.5	43.5	19.3333333333	46.5	34.25	25.0	33.0	29.6	30.25	18.0	29.0	37.0	33.0	56.0	89.9090909091	69.75	141.0	40.0	79.375	86.3333333333	59.2	6.5	15.25	14.5	31.0	18.0	15.3333333333	15.5	22.5
alpha_rarefaction_6007_9.txt	6007	9	91.5714285714	114.1	32.5	57.0	17.3333333333	50.0	17.0	36.0	49.5	21.0	40.0	18.0	62.0	38.0	19.75	43.0	39.0	22.0	30.3333333333	77.0	35.0	22.0	22.25	28.25	64.0	49.0	104.666666667	65.5	106.1	42.5	68.3333333333	73.0	62.6666666667	14.3333333333	18.0	19.0	24.5	20.0	15.3333333333	29.0	15.0
alpha_rarefaction_8006_0.txt	8006	0	100.25	145.5	30.0	64.0	36.0	40.0	89.0	26.5	54.5	36.0	35.5	40.3333333333	43.0	21.3333333333	26.0	59.0	41.75	54.0	21.5	31.0	24.6	24.5	27.5	36.25	28.6666666667	44.0	101.111111111	49.1111111111	120.111111111	53.1428571429	74.1428571429	80.6	75.5454545455	16.0	16.0	17.0	29.5	15.5	14.0	11.0	14.5
alpha_rarefaction_8006_1.txt	8006	1	101.4	133.0	25.0	66.0	21.25	36.0	39.75	56.0	55.0	27.5	31.6	20.75	19.0	91.0	27.0	19.5	58.25	59.0	54.25	33.2	101.5	29.5	30.0	36.25	41.0	37.5	93.75	65.1666666667	122.5	56.3333333333	77.1111111111	68.125	88.6666666667	11.0	13.0	12.5	16.0	22.0	15.0	9.25	32.0
alpha_rarefaction_8006_2.txt	8006	2	91.75	136.25	32.5	49.0	31.0	36.25	76.0	25.0	54.75	18.5	61.0	23.5	35.75	51.5	32.5	35.0	30.6666666667	48.0	133.0	37.0	27.5	23.0	27.0	27.2	28.0	32.4285714286	93.3333333333	69.1428571429	109.25	64.75	81.0	51.875	103.5	7.33333333333	56.0	23.5	26.0	13.3333333333	11.75	34.0	17.0
alpha_rarefaction_8006_3.txt	8006	3	99.4615384615	140.769230769	25.0	84.5	30.0	29.25	39.0	16.0	48.5	22.25	33.5	20.75	24.6	40.0	26.0	23.25	37.25	41.0	42.5	40.75	24.6666666667	18.0	28.0	48.5	39.75	67.0	101.428571429	69.5	118.0	46.0	67.75	78.1428571429	68.0	9.25	19.0	19.3333333333	32.0	15.0	29.0	27.0	22.0
alpha_rarefaction_8006_4.txt	8006	4	113.0	118.769230769	24.5	118.5	32.0	31.3333333333	29.6	31.0	46.5	21.2	38.25	45.0	35.0	64.0	32.0	26.0	44.6	41.0	40.0	36.25	33.0	26.25	37.0	57.0	44.5	35.5	108.25	59.0909090909	103.0	51.1666666667	94.875	59.6666666667	109.5	9.75	27.0	27.5	77.0	13.5	22.0	21.0	21.0
alpha_rarefaction_8006_5.txt	8006	5	88.2	107.066666667	37.5	59.2	46.75	68.0	39.0	66.0	57.0	25.5	60.0	53.0	16.0	44.5	23.0	39.5	79.5	46.5	37.0	59.0	45.75	21.5	24.0	92.0	42.3333333333	49.75	87.6666666667	57.0	105.0	56.0	77.0	63.3333333333	74.0	10.0	27.0	45.0	19.0	11.0	14.0	25.3333333333	27.3333333333
alpha_rarefaction_8006_6.txt	8006	6	119.111111111	127.4	27.0	59.0	40.5	57.2	73.5	36.0	49.0	24.0	39.0	36.0	27.3333333333	57.3333333333	28.25	39.3333333333	26.1111111111	52.5	28.0	41.2	41.6	32.0	35.0	28.2	43.5	67.0	89.9090909091	60.4285714286	119.071428571	68.0	84.0909090909	78.6	79.0909090909	6.0	46.0	31.0	27.0	14.0	11.5	15.3333333333	18.0
alpha_rarefaction_8006_7.txt	8006	7	83.1052631579	108.0	32.5	75.0	23.5	30.0	51.75	24.25	32.3333333333	47.5	43.3333333333	17.0	21.0	28.0	19.5	36.0	41.0	48.0	38.0	34.4285714286	61.0	24.0	23.0	50.0	40.0	27.6	105.0	61.0	110.0	45.6	72.0	71.1	83.2	12.0	16.5	21.75	32.0	20.0	12.5	62.0	37.0
alpha_rarefaction_8006_8.txt	8006	8	86.0	114.55	29.0	77.0	64.0	32.3333333333	26.0	63.0	61.0	38.5	48.5	25.0	18.75	41.3333333333	26.0	33.0	74.5	60.3333333333	34.0	44.5	36.2	19.0	25.0	34.0	29.0	45.25	84.6666666667	56.25	117.6	67.0	108.0	73.5	76.0	25.0	22.0	24.0	19.0	9.0	16.0	34.0	37.0
alpha_rarefaction_8006_9.txt	8006	9	90.7142857143	118.866666667	47.0	115.0	35.0	40.75	40.0	62.0	30.2	33.0	56.0	48.5	18.0	30.5	19.75	55.0	23.2	44.3333333333	39.2	50.75	38.3333333333	15.0	15.75	23.3333333333	78.5	47.0	94.0	58.4285714286	107.333333333	46.0909090909	83.1111111111	63.3636363636	70.0	14.0	18.0	24.0	25.0	15.0	29.0	13.0	23.5
alpha_rarefaction_10005_0.txt	10005	0	105.142857143	127.0	30.0	50.75	48.5	44.3333333333	90.0	42.5	50.5	44.0	36.0	36.0	61.0	29.0	24.0	48.5	44.2	62.0	40.75	47.2	77.5	26.0	28.3333333333	68.0	26.0	51.3333333333	102.1	76.0	103.0	55.1428571429	72.6666666667	137.333333333	55.8	9.0	47.0	18.0	32.0	28.3333333333	8.0	39.5	20.75
alpha_rarefaction_10005_1.txt	10005	1	102.866666667	134.3	41.0	80.2	37.0	33.2	43.0	80.0	47.5	27.3333333333	24.0	37.0	32.1666666667	79.0	35.3333333333	32.0	45.5	41.75	77.3333333333	48.5	35.75	50.5	49.0	31.6666666667	45.5	39.6	101.0	61.1428571429	126.0	52.0	86.0909090909	66.9090909091	68.375	13.0	19.0	22.0	32.0	12.0	16.5	24.5	20.0
alpha_rarefaction_10005_2.txt	10005	2	95.75	142.076923077	36.5	49.0	24.25	53.5	43.3333333333	32.0	42.4285714286	24.0	69.0	95.0	55.0	29.0	32.0	52.0	38.0	49.5	39.0	60.0	22.0	50.5	55.0	80.0	42.5	44.25	97.6	79.0	119.0	58.1428571429	93.25	104.0	60.8571428571	18.5	46.0	30.0	15.5	13.0	13.0	13.0	18.0
alpha_rarefaction_10005_3.txt	10005	3	114.2	117.666666667	37.5	60.5	37.0	51.75	48.0	76.0	91.0	31.0	42.0	36.0	34.0	39.75	28.0	36.0	47.1666666667	59.3333333333	98.0	30.6	45.0	35.0	64.0	49.5	36.25	59.0	94.3333333333	64.6666666667	115.1	63.5	98.6666666667	75.375	100.5	11.0	25.5	20.0	47.0	14.2	13.75	43.0	28.5
alpha_rarefaction_10005_4.txt	10005	4	112.0	137.25	27.0	83.5	32.0	34.0	48.5	36.0	47.5	31.0	34.3333333333	37.0	53.0	30.0	37.0	46.0	35.2	44.3333333333	36.25	44.5	60.0	24.0	42.5	49.0	28.0	54.3333333333	99.1538461538	62.25	132.5	58.6	69.6666666667	69.0	85.4285714286	12.2	25.5	31.0	29.3333333333	23.5	18.0	28.0	22.0
alpha_rarefaction_10005_5.txt	10005	5	114.875	130.666666667	30.0	78.0	24.0	52.75	48.0	37.2	39.0	23.0	59.25	52.0	67.0	45.5	21.0	35.25	34.5	32.3333333333	51.75	39.1666666667	29.2	56.0	35.75	77.5	50.5	75.0	91.0	81.2	122.3	50.25	87.4285714286	78.75	83.375	18.0	39.0	23.5	56.0	16.0	13.0	29.0	33.0
